Feature ID,Clean          Feature Name,Target,Feature Type,Approval          Status,Approval Date
14613,Morgiana,Enceladus,"Crater, craters",Approved,"Nov 17, 2009"
15353,Moria Montes,Titan,"Mons, montes",Approved,"Jul 20, 2015"
4037,Morisot,Venus,"Crater, craters",Approved,1994
4038,Morley,Moon,"Crater, craters",Approved,1976
4039,Morongo Valles,Venus,"Vallis, valles",Approved,2003
14302,Moroz,Mars,"Crater, craters",Approved,"Aug 20, 2007"
4040,Morozov,Moon,"Crater, craters",Approved,1970
11476,Morozov C,Moon,Satellite Feature,Approved,2006
11477,Morozov E,Moon,Satellite Feature,Approved,2006
11478,Morozov F,Moon,Satellite Feature,Approved,2006
11479,Morozov Y,Moon,Satellite Feature,Approved,2006
4041,Morpheos Rupes,Mars,"Rupes, rupēs",Approved,1982
4042,Morrigan Linea,Venus,"Linea, lineae",Approved,1991
16098,Morrison,Mercury,"Crater, craters",Approved,"Sep 27, 2022"
4043,Morse,Moon,"Crater, craters",Approved,1970
11480,Morse N,Moon,Satellite Feature,Approved,2006
11481,Morse T,Moon,Satellite Feature,Approved,2006
4044,Mortim Ekva Fluctus,Venus,"Fluctus, fluctūs",Approved,2000
4045,Morvran,Europa,"Crater, craters",Approved,1985
4047,Mosaido,Venus,"Crater, craters",Approved,1997
4046,Mosa Vallis,Mars,"Vallis, valles",Approved,1985
4048,Moseley,Moon,"Crater, craters",Approved,1964
11482,Moseley C,Moon,Satellite Feature,Approved,2006
11483,Moseley D,Moon,Satellite Feature,Approved,2006
4049,Moses,Venus,"Crater, craters",Approved,1985
4050,Moss,Mars,"Crater, craters",Approved,1976
4094,Mosting,Moon,"Crater, craters",Approved,1935
11484,Mosting A,Moon,Satellite Feature,Approved,2006
11485,Mosting B,Moon,Satellite Feature,Approved,2006
11486,Mosting C,Moon,Satellite Feature,Approved,2006
11487,Mosting D,Moon,Satellite Feature,Approved,2006
11488,Mosting E,Moon,Satellite Feature,Approved,2006
11489,Mosting K,Moon,Satellite Feature,Approved,2006
11490,Mosting L,Moon,Satellite Feature,Approved,2006
11491,Mosting M,Moon,Satellite Feature,Approved,2006
11492,Mosting U,Moon,Satellite Feature,Approved,2006
14256,Mosul Sulci,Enceladus,"Sulcus, sulci",Approved,"Nov 07, 2006"
4051,Mot,Ganymede,"Crater, craters",Approved,1997
16336,Motonobu,Mercury,"Crater, craters",Approved,"Aug 13, 2024"
4052,Mots Chasma,Venus,"Chasma, chasmata",Approved,1985
4054,Mouchez,Moon,"Crater, craters",Approved,1935
11493,Mouchez A,Moon,Satellite Feature,Approved,2006
11494,Mouchez B,Moon,Satellite Feature,Approved,2006
11495,Mouchez C,Moon,Satellite Feature,Approved,2006
11496,Mouchez J,Moon,Satellite Feature,Approved,2006
11497,Mouchez L,Moon,Satellite Feature,Approved,2006
11498,Mouchez M,Moon,Satellite Feature,Approved,2006
4055,Moulton,Moon,"Crater, craters",Approved,1970
11499,Moulton H,Moon,Satellite Feature,Approved,2006
11500,Moulton P,Moon,Satellite Feature,Approved,2006
15617,Mount Marilyn,Moon,Astronaut-named features,Approved,"Jul 26, 2017"
4053,Mou nyamy Corona,Venus,"Corona, coronae",Approved,1997
14753,Mouru Catena,Rhea,"Catena, catenae",Approved,"Aug 06, 2010"
4056,Mowatt,Venus,"Crater, craters",Approved,1994
15825,Moyle Cavus,Europa,"Cavus, cavi",Approved,"May 28, 2019"
4057,Moytura Regio,Europa,"Regio, regiones",Approved,1997
4058,Mozart,Mercury,"Crater, craters",Approved,1976
16262,Msondo,Dimorphos,"Crater, craters",Approved,"Nov 14, 2023"
15115,Muara,Mars,"Crater, craters",Approved,"May 06, 2013"
4060,Mubai,Rhea,"Crater, craters",Approved,1982
4061,Mugazo Planitia,Venus,"Planitia, planitiae",Approved,1997
15180,Muggel Lacus,Titan,"Lacus, lacūs",Approved,"Dec 03, 2013"
4059,Mu Guiying,Venus,"Crater, craters",Approved,1991
4062,Muhongo Mons,Venus,"Mons, montes",Approved,2003
4063,Mukhina,Venus,"Crater, craters",Approved,1985
4064,Mukylchin Corona,Venus,"Corona, coronae",Approved,1997
4065,Mulgildie,Mathilde,"Crater, craters",Approved,2000
4096,Muller,Mars,"Crater, craters",Approved,1973
4095,Muller,Moon,"Crater, craters",Approved,1935
11501,Muller A,Moon,Satellite Feature,Approved,2006
11502,Muller F,Moon,Satellite Feature,Approved,2006
11503,Muller O,Moon,Satellite Feature,Approved,2006
4066,Mulungu Patera,Io,"Patera, paterae",Approved,1997
14727,Mumbi,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
15156,Mummu Sulci,Ganymede,"Sulcus, sulci",Approved,"Jul 29, 2013"
4067,Mumtaz Mahal,Venus,"Crater, craters",Approved,1994
14513,Munch,Mercury,"Crater, craters",Approved,"Nov 20, 2008"
4068,Munda Vallis,Mars,"Vallis, valles",Approved,1985
15884,Muninn Saxum,Bennu,"Saxum, saxa",Approved,"Jan 31, 2020"
14588,Munkacsy,Mercury,"Crater, craters",Approved,"Jul 09, 2009"
4069,Munter,Venus,"Crater, craters",Approved,1994
4070,Murakami,Moon,"Crater, craters",Approved,1991
4071,Murasaki,Mercury,"Crater, craters",Approved,1976
4072,Murchison,Moon,"Crater, craters",Approved,1935
11504,Murchison T,Moon,Satellite Feature,Approved,2006
4073,Murgoo,Mars,"Crater, craters",Approved,1976
4074,Murias Chaos,Europa,"Chaos, chaoses",Approved,2003
4075,Muriel,Venus,"Crater, craters",Approved,1994
15549,Muritan Labyrinthus,Titan,"Labyrinthus, labyrinthi",Approved,"Mar 08, 2017"
14362,Murranus,Dione,"Crater, craters",Approved,"Mar 17, 2008"
15504,Murray,Mars,"Crater, craters",Approved,"Sep 06, 2016"
16289,Mursan,Mars,"Crater, craters",Approved,"Jun 05, 2024"
4076,Muru Tholus,Venus,"Tholus, tholi",Approved,1997
4077,Musa,Enceladus,"Crater, craters",Approved,1982
15302,Musa Patera,Ganymede,"Patera, paterae",Approved,"Mar 02, 2015"
14170,MUSES C Regio,Itokawa,"Regio, regiones",Approved,2006
4078,Mush,Ganymede,"Crater, craters",Approved,1985
6876,Musmar,Mars,"Crater, craters",Dropped,1988
4079,Mussorgskij,Mercury,"Crater, craters",Approved,1979
14614,Mustafa,Enceladus,"Crater, craters",Approved,"Nov 17, 2009"
4080,Mut,Mars,"Crater, craters",Approved,1976
4081,Muta Mons,Venus,"Mons, montes",Approved,1991
4082,Mutch,Mars,"Crater, craters",Approved,1985
4083,Mutus,Moon,"Crater, craters",Approved,1935
11505,Mutus A,Moon,Satellite Feature,Approved,2006
11506,Mutus B,Moon,Satellite Feature,Approved,2006
11507,Mutus C,Moon,Satellite Feature,Approved,2006
11508,Mutus D,Moon,Satellite Feature,Approved,2006
11509,Mutus E,Moon,Satellite Feature,Approved,2006
11510,Mutus F,Moon,Satellite Feature,Approved,2006
11511,Mutus G,Moon,Satellite Feature,Approved,2006
11512,Mutus H,Moon,Satellite Feature,Approved,2006
11513,Mutus J,Moon,Satellite Feature,Approved,2006
11514,Mutus K,Moon,Satellite Feature,Approved,2006
11515,Mutus L,Moon,Satellite Feature,Approved,2006
11516,Mutus M,Moon,Satellite Feature,Approved,2006
11517,Mutus N,Moon,Satellite Feature,Approved,2006
11518,Mutus O,Moon,Satellite Feature,Approved,2006
11519,Mutus P,Moon,Satellite Feature,Approved,2006
11520,Mutus Q,Moon,Satellite Feature,Approved,2006
11521,Mutus R,Moon,Satellite Feature,Approved,2006
11522,Mutus S,Moon,Satellite Feature,Approved,2006
11523,Mutus T,Moon,Satellite Feature,Approved,2006
11524,Mutus V,Moon,Satellite Feature,Approved,2006
11525,Mutus W,Moon,Satellite Feature,Approved,2006
11526,Mutus X,Moon,Satellite Feature,Approved,2006
11527,Mutus Y,Moon,Satellite Feature,Approved,2006
11528,Mutus Z,Moon,Satellite Feature,Approved,2006
4084,Muzamuza Corona,Venus,"Corona, coronae",Approved,1997
15586,Muzhwi Lacus,Titan,"Lacus, lacūs",Approved,"Jun 06, 2017"
15572,Mweru Lacus,Titan,"Lacus, lacūs",Approved,"Jun 06, 2017"
15833,Mwindo Fossae,Pluto,"Fossa, fossae",Approved,"May 30, 2019"
4085,Mycenae Regio,Io,"Regio, regiones",Approved,1979
15058,Myia,Vesta,"Crater, craters",Approved,"Nov 21, 2012"
4086,Mykh Imi Corona,Venus,"Corona, coronae",Approved,1997
4087,Mylitta Fluctus,Venus,"Fluctus, fluctūs",Approved,1991
4088,Myron,Mercury,"Crater, craters",Approved,1979
4089,Mysia Sulci,Ganymede,"Sulcus, sulci",Approved,1979
15356,Mystis,Titan,"Crater, craters",Approved,"Jul 20, 2015"
14319,Myvatn Lacus,Titan,"Lacus, lacūs",Approved,"Sep 27, 2007"
4098,Naar,Mars,"Crater, craters",Approved,1976
4099,Naatse elit Dorsa,Venus,"Dorsum, dorsa",Approved,1997
15490,Nabanna Fossa,Ceres,"Fossa, fossae",Approved,"Jun 20, 2016"
14967,Nabokov,Mercury,"Crater, craters",Approved,"Apr 24, 2012"
4100,Nabu,Ganymede,"Crater, craters",Approved,1979
4101,Nabuzana Corona,Venus,"Corona, coronae",Approved,1994
4102,Nadeyka,Venus,"Crater, craters",Approved,1997
4103,Nadia,Venus,"Crater, craters",Approved,1997
4104,Nadine,Venus,"Crater, craters",Approved,1994
4105,Nadira,Venus,"Crater, craters",Approved,1985
4106,Nagaoka,Moon,"Crater, craters",Approved,1970
11529,Nagaoka U,Moon,Satellite Feature,Approved,2006
11530,Nagaoka W,Moon,Satellite Feature,Approved,2006
4107,Nagavonyi Corona,Venus,"Corona, coronae",Approved,1994
4108,Naguchitsa Fossae,Venus,"Fossa, fossae",Approved,2003
4110,Nahas tsan Mons,Venus,"Mons, montes",Approved,1997
4111,Nahete Colles,Venus,"Collis, colles",Approved,1997
4109,Nah Hunte,Ganymede,"Crater, craters",Approved,2000
4112,Nahid Valles,Venus,"Vallis, valles",Approved,1997
4113,Naic,Mars,"Crater, craters",Approved,1976
4114,Naijok Fossae,Venus,"Fossa, fossae",Approved,1997
14477,Naimon,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
4115,Nain,Mars,"Crater, craters",Approved,1979
14724,Nainema,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
16052,Nairne,Mercury,"Crater, craters",Approved,"Jan 12, 2022"
4116,Naju,Mars,"Crater, craters",Approved,1979
15753,Nakahi Facula,Mercury,"Facula, faculae",Approved,"May 01, 2018"
4117,Nakai,Venus,"Crater, craters",Approved,1997
4118,Nakki,Callisto,"Crater, craters",Approved,1997
15759,Nako,Mars,"Crater, craters",Approved,"Jun 01, 2018"
4119,Naktong Vallis,Mars,"Vallis, valles",Approved,1982
15182,Nakuru Lacuna,Titan,"Lacuna, lacunae",Approved,"Dec 03, 2013"
14200,Nakusp,Mars,"Crater, craters",Approved,"Sep 14, 2006"
4120,Nalkowska,Venus,"Crater, craters",Approved,1994
4121,Nalkuta,Venus,"Crater, craters",Approved,1997
4122,Nalwanga Corona,Venus,"Corona, coronae",Approved,1997
4123,Nama,Callisto,"Crater, craters",Approved,1979
4124,Namarrkun Patera,Io,"Patera, paterae",Approved,2000
15394,Namatjira,Mercury,"Crater, craters",Approved,"Sep 25, 2015"
4125,Namazu Macula,Triton,"Macula, maculae",Approved,1991
4126,Nambi Dorsum,Venus,"Dorsum, dorsa",Approved,1994
4127,Nambubi Fluctus,Venus,"Fluctus, fluctūs",Approved,1997
16337,Nam Byeong-Cheol,Moon,"Crater, craters",Approved,"Aug 14, 2024"
4128,Namiko,Venus,"Crater, craters",Approved,1997
4129,Namjyalma Fossae,Venus,"Fossa, fossae",Approved,2000
4130,Nammu Farra,Venus,"Farrum, farra",Approved,2003
4131,Nampeyo,Mercury,"Crater, craters",Approved,1976
4132,Namtar,Ganymede,"Crater, craters",Approved,1979
4133,Nan,Mars,"Crater, craters",Approved,1976
4134,Nana,Venus,"Crater, craters",Approved,1985
4135,Nana Buluku Coronae,Venus,"Corona, coronae",Approved,2003
14701,Nancy,Venus,"Crater, craters",Approved,"Jun 16, 2010"
4136,Nanedi Valles,Mars,"Vallis, valles",Approved,1976
4137,Nanen Corona,Venus,"Corona, coronae",Approved,2000
4139,Nang byon Chasma,Venus,"Chasma, chasmata",Approved,1997
4138,Nang Pao Corona,Venus,"Corona, coronae",Approved,2000
4140,Nanichi,Venus,"Crater, craters",Approved,2000
4141,Nanna,Ganymede,"Crater, craters",Approved,1985
4142,Nansen,Moon,"Crater, craters",Approved,1964
4143,Nansen,Mars,"Crater, craters",Approved,1967
11531,Nansen A,Moon,Satellite Feature,Approved,2006
4144,Nansen Apollo,Moon,Astronaut-named features,Approved,1973
11532,Nansen C,Moon,Satellite Feature,Approved,2006
11533,Nansen D,Moon,Satellite Feature,Approved,2006
11534,Nansen E,Moon,Satellite Feature,Approved,2006
11535,Nansen F,Moon,Satellite Feature,Approved,2006
11536,Nansen U,Moon,Satellite Feature,Approved,2006
4145,Nanshe Catena,Ganymede,"Catena, catenae",Approved,1997
4146,Nantosuelta Vallis,Venus,"Vallis, valles",Approved,1997
4147,Naomi,Venus,"Crater, craters",Approved,1994
4148,Naonobu,Moon,"Crater, craters",Approved,1976
4149,Naotsete Corona,Venus,"Corona, coronae",Approved,1997
14678,Napi,Rhea,"Crater, craters",Approved,"Apr 23, 2010"
4150,Naples Sulcus,Miranda,"Sulcus, sulci",Approved,1997
15266,Napo Vallis,Mars,"Vallis, valles",Approved,"Oct 12, 2014"
16263,Naqqara,Dimorphos,"Crater, craters",Approved,"Nov 14, 2023"
4378,Nar,Callisto,"Crater, craters",Approved,1979
15547,Naraj Labyrinthus,Titan,"Labyrinthus, labyrinthi",Approved,"Mar 08, 2017"
4151,Naran Dorsa,Venus,"Dorsum, dorsa",Approved,1997
14304,Narberth Chaos,Europa,"Chaos, chaoses",Approved,"Aug 23, 2007"
14845,Narbonensis Regio,Lutetia,"Regio, regiones",Approved,"Apr 05, 2011"
4152,Narcissus,Eros,"Crater, craters",Approved,2003
4153,Nardo,Mars,"Crater, craters",Approved,1976
14725,Nareau,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
4154,Narina Tholi,Venus,"Tholus, tholi",Approved,2000
4155,Naro Vallis,Mars,"Vallis, valles",Approved,1985
15496,Nar Sulcus,Ceres,"Sulcus, sulci",Approved,"Jun 20, 2016"
14331,Naruko,Mars,"Crater, craters",Approved,"Jan 18, 2008"
4156,Narundi Fossae,Venus,"Fossa, fossae",Approved,1997
14439,Naryn,Mars,"Crater, craters",Approved,"Jul 01, 2008"
16332,Nasir,Mercury,"Crater, craters",Approved,"Aug 13, 2024"
4157,Nasireddin,Moon,"Crater, craters",Approved,1935
11537,Nasireddin B,Moon,Satellite Feature,Approved,2006
4158,Nasmyth,Moon,"Crater, craters",Approved,1935
11538,Nasmyth D,Moon,Satellite Feature,Approved,2006
11539,Nasmyth E,Moon,Satellite Feature,Approved,2006
11540,Nasmyth F,Moon,Satellite Feature,Approved,2006
11541,Nasmyth G,Moon,Satellite Feature,Approved,2006
15739,Nasreddin,Charon,"Crater, craters",Approved,"Apr 11, 2018"
4159,Nassau,Moon,"Crater, craters",Approved,1970
11542,Nassau D,Moon,Satellite Feature,Approved,2006
11543,Nassau F,Moon,Satellite Feature,Approved,2006
11544,Nassau Y,Moon,Satellite Feature,Approved,2006
4160,Nastya,Venus,"Crater, craters",Approved,1997
4161,Natalia,Venus,"Crater, craters",Approved,1985
4162,Natami Dorsa,Venus,"Dorsum, dorsa",Approved,1997
4163,Natasha,Moon,"Crater, craters",Approved,1976
15700,Nat Cavus,Mars,"Cavus, cavi",Approved,"Nov 06, 2017"
7018,Nath,Titan,Large ringed feature,Approved,2006
15724,Nathair Facula,Mercury,"Facula, faculae",Approved,"Apr 02, 2018"
15304,Natrun Patera,Ganymede,"Patera, paterae",Approved,"Mar 02, 2015"
14425,Naubolos,Tethys,"Crater, craters",Approved,"Apr 28, 2008"
4164,Naukan,Mars,"Crater, craters",Approved,1976
4165,Naumann,Moon,"Crater, craters",Approved,1935
11545,Naumann B,Moon,Satellite Feature,Approved,2006
11546,Naumann G,Moon,Satellite Feature,Approved,2006
4166,Naunet Fluctus,Venus,"Fluctus, fluctūs",Approved,2000
4167,Nauplius,Phoebe,"Crater, craters",Approved,2006
4168,Nausicaa,Tethys,"Crater, craters",Approved,1982
15134,Nautilus Rupes,Mercury,"Rupes, rupēs",Approved,"Jun 03, 2013"
4169,Navan,Mars,"Crater, craters",Approved,1976
4170,Navka Planitia,Venus,"Planitia, planitiae",Approved,1982
14514,Navoi,Mercury,"Crater, craters",Approved,"Nov 20, 2008"
4171,Navolga Corona,Venus,"Corona, coronae",Approved,1997
15363,Navua Valles,Mars,"Vallis, valles",Approved,"Jul 27, 2015"
14515,Nawahi,Mercury,"Crater, craters",Approved,"Nov 20, 2008"
15340,Nawish,Ceres,"Crater, craters",Approved,"Jul 03, 2015"
4172,Nayunuwi Montes,Venus,"Mons, montes",Approved,1997
4173,Nazca,Mars,"Crater, craters",Approved,1991
4174,Nazit Mons,Venus,"Mons, montes",Approved,2003
4175,Ndara Tholus,Venus,"Tholus, tholi",Approved,1997
4176,Ndella,Venus,"Crater, craters",Approved,1997
4177,Ndoi Corona,Venus,"Corona, coronae",Approved,2003
14726,Ndu,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
14320,Neagh Lacus,Titan,"Lacus, lacūs",Approved,"Sep 27, 2007"
4179,Neago Fluctus,Venus,"Fluctus, fluctūs",Approved,1991
4180,Neander,Moon,"Crater, craters",Approved,1935
11547,Neander A,Moon,Satellite Feature,Approved,2006
11548,Neander B,Moon,Satellite Feature,Approved,2006
11549,Neander C,Moon,Satellite Feature,Approved,2006
11550,Neander D,Moon,Satellite Feature,Approved,2006
11551,Neander E,Moon,Satellite Feature,Approved,2006
11552,Neander F,Moon,Satellite Feature,Approved,2006
11553,Neander G,Moon,Satellite Feature,Approved,2006
11554,Neander H,Moon,Satellite Feature,Approved,2006
11555,Neander J,Moon,Satellite Feature,Approved,2006
11556,Neander K,Moon,Satellite Feature,Approved,2006
11557,Neander L,Moon,Satellite Feature,Approved,2006
11558,Neander M,Moon,Satellite Feature,Approved,2006
11559,Neander N,Moon,Satellite Feature,Approved,2006
11560,Neander O,Moon,Satellite Feature,Approved,2006
11561,Neander P,Moon,Satellite Feature,Approved,2006
11562,Neander Q,Moon,Satellite Feature,Approved,2006
11563,Neander R,Moon,Satellite Feature,Approved,2006
11564,Neander S,Moon,Satellite Feature,Approved,2006
11565,Neander T,Moon,Satellite Feature,Approved,2006
11566,Neander V,Moon,Satellite Feature,Approved,2006
11567,Neander W,Moon,Satellite Feature,Approved,2006
11568,Neander X,Moon,Satellite Feature,Approved,2006
11569,Neander Y,Moon,Satellite Feature,Approved,2006
11570,Neander Z,Moon,Satellite Feature,Approved,2006
4181,Nearch,Moon,"Crater, craters",Approved,1935
11571,Nearch A,Moon,Satellite Feature,Approved,2006
11572,Nearch B,Moon,Satellite Feature,Approved,2006
11573,Nearch C,Moon,Satellite Feature,Approved,2006
11574,Nearch D,Moon,Satellite Feature,Approved,2006
11575,Nearch E,Moon,Satellite Feature,Approved,2006
11576,Nearch F,Moon,Satellite Feature,Approved,2006
11577,Nearch G,Moon,Satellite Feature,Approved,2006
11578,Nearch H,Moon,Satellite Feature,Approved,2006
11579,Nearch J,Moon,Satellite Feature,Approved,2006
11580,Nearch K,Moon,Satellite Feature,Approved,2006
11581,Nearch L,Moon,Satellite Feature,Approved,2006
11582,Nearch M,Moon,Satellite Feature,Approved,2006
4182,Necho,Moon,"Crater, craters",Approved,1976
11583,Necho M,Moon,Satellite Feature,Approved,2006
11584,Necho P,Moon,Satellite Feature,Approved,2006
11585,Necho R,Moon,Satellite Feature,Approved,2006
11586,Necho V,Moon,Satellite Feature,Approved,2006
4183,Nectar,Mars,Albedo Feature,Approved,1958
4184,Nectaris Fossae,Mars,"Fossa, fossae",Approved,1985
15327,Nectaris Montes,Mars,"Mons, montes",Approved,"May 26, 2015"
16293,Nectaris Patera,Mars,"Patera, paterae",Approved,"Jun 10, 2024"
4185,Neda,Venus,"Crater, craters",Approved,1997
4186,Nedko,Venus,"Crater, craters",Approved,1997
4187,Nedolya Tesserae,Venus,"Tessera, tesserae",Approved,1997
4188,Neegyauks Tholus,Venus,"Tholus, tholi",Approved,2000
4189,Neeltje,Venus,"Crater, craters",Approved,1997
14538,Nefed ev,Moon,"Crater, craters",Approved,"Jan 22, 2009"
4190,Nefertiti Corona,Venus,"Corona, coronae",Approved,1991
4191,Nefertum,Ganymede,"Crater, craters",Approved,1997
4192,Negele,Mars,"Crater, craters",Approved,1991
15588,Negra Lacus,Titan,"Lacus, lacūs",Approved,"Jun 06, 2017"
15368,Negril,Mars,"Crater, craters",Approved,"Aug 20, 2015"
4193,Nehalennia Corona,Venus,"Corona, coronae",Approved,1994
4194,Neheh,Ganymede,"Crater, craters",Approved,1985
15725,Neidr Facula,Mercury,"Facula, faculae",Approved,"Apr 02, 2018"
4196,Neison,Moon,"Crater, craters",Approved,1935
11587,Neison A,Moon,Satellite Feature,Approved,2006
11588,Neison B,Moon,Satellite Feature,Approved,2006
11589,Neison C,Moon,Satellite Feature,Approved,2006
11590,Neison D,Moon,Satellite Feature,Approved,2006
4195,Nei Teukez Corona,Venus,"Corona, coronae",Approved,2003
4197,Neith,Ganymede,"Crater, craters",Approved,1988
4198,Neith Regio,Mars,Albedo Feature,Approved,1958
4199,Neive,Mars,"Crater, craters",Approved,1988
4200,Nekhebet Fluctus,Venus,"Fluctus, fluctūs",Approved,1997
14424,Neleus,Tethys,"Crater, craters",Approved,"Apr 28, 2008"
4201,Nelike,Venus,"Crater, craters",Approved,1997
4202,Nema,Mars,"Crater, craters",Approved,1976
4381,Nemcova,Venus,"Crater, craters",Approved,1991
4203,Nemea Planum,Io,"Planum, plana",Approved,1979
4204,Nemesis Tesserae,Venus,"Tessera, tesserae",Approved,1985
15743,Nemo,Charon,"Crater, craters",Approved,"Apr 11, 2018"
4178,Ne Ngam Mons,Venus,"Mons, montes",Approved,1997
16151,Nen Valles,Mars,"Vallis, valles",Approved,"Jan 11, 2023"
4205,Nepa,Mars,"Crater, craters",Approved,1976
15491,Nepen,Ceres,"Crater, craters",Approved,"Jun 20, 2016"
4206,Nepenthes,Mars,Albedo Feature,Approved,1958
4207,Nepenthes Mensae,Mars,"Mensa, mensae",Approved,1976
6877,Nepenthes Patera,Mars,"Patera, paterae",Dropped,1979
